Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
1nn,10000000,rastrigin_func,0.0,5.0,6.067339100468416e-06,34.61064146537647,5.779244629701885,4.351934308188829,7.14088195600431e-08,2.6046060895331595,0.08557429525417184,0.07541013726301651,3.8465385146794894e-08,0.21942265498899743,0.03663893955125513,0.02759015550739697,136.90949130058289
1nn,1000,rosenbrock_func,0,0,18.736906266795728,58530.125697673066,14004.113160664536,12714.907471209197,0.00829627427544485,4.865806158669322,0.5716374138439326,0.6726285257226223,0.00014609312610793044,0.45636397561620956,0.1091911674680417,0.09913912970434584,0.0692739486694336
1nn,10000,rosenbrock_func,0,0,1.4580618714344382,65180.37110794871,8473.830524180585,8942.477732464755,9.830976208126404e-05,3.4038738708016814,0.25849359741050076,0.27567073889623994,7.010962179103272e-06,0.31341407769491353,0.040745668260780875,0.04299911711435401,0.22584152221679688
1nn,1000000,rosenbrock_func,0,0,0.0043736673332119835,40957.24949689149,2712.2207836989996,2789.9628662043788,1.3815575623152386e-06,2.5178118072199127,0.07885383181659888,0.07026763662415493,1.652924224377289e-08,0.15478824679507283,0.010250197588629327,0.010544005419990624,12.801788330078125
1nn,100000,rosenbrock_func,0,0,0.4696243074824906,74444.30952141806,4800.828780407139,5030.747987511228,3.523314391444742e-05,2.8633319864863367,0.1391027184722708,0.128557141315943,1.7676276720181018e-06,0.28020232223444985,0.01806992880406849,0.018935325987157865,1.4406957626342773
1nn,10000000,rosenbrock_func,0,0,0.00021536989879678003,17839.556004897808,1529.006027496866,1569.7981273186308,6.815033984137531e-08,7.2139795532644655,0.044060462659467226,0.03963198946189094,7.499243019040732e-10,0.0621178570357002,0.005324043815703601,0.005466083103240732,166.24213480949402
1nn,10000000,rosenbrock_func,0.0,5.0,0.00020348768157418817,19872.255444463604,1528.863187105826,1569.3307116034996,2.4984078493691966e-09,5.499879843320797,0.044160856084920194,0.03966515022993034,7.353745083517292e-10,0.07181540407881913,0.0055250863632504855,0.00567133003609335,156.71091604232788
1nn,1000,rosenbrock_func,0.0,5.0,62.37860261753667,80198.84213226057,12809.949210497234,13454.338771298688,0.0014520183039269947,3.644755412225654,0.45495355399817605,0.5204102175163677,0.0003712794538817354,0.47734609400246725,0.07624523069692958,0.08008065813810465,0.06609892845153809
1nn,10000,rosenbrock_func,0.0,5.0,7.909117533847166,62576.52319216124,8488.580167207301,8747.281908854553,0.00012018410042515022,2.7407996246475266,0.2520622515939866,0.24307312680168008,3.0275049613496712e-05,0.23953460498914597,0.03249315547664377,0.03348343132346871,0.17911362648010254
1nn,1000000,rosenbrock_func,0.0,5.0,0.001983103139750142,29705.074306600472,2709.9327510860135,2777.119149310478,2.3584555865193878e-07,3.46226775793867,0.07859126434335638,0.0702957129834396,7.559066715560273e-09,0.11322791738535551,0.010329549709009025,0.010585646558626694,14.725979328155518
1nn,100000,rosenbrock_func,0.0,5.0,0.18908967886272876,49457.05343731231,4837.186269705211,4964.43999152237,6.467145432489686e-06,8.507854915208382,0.1418221315909098,0.15269379393763158,8.010440897950573e-07,0.20951582652693507,0.020491861300362683,0.02103094858624285,1.452253818511963
1nn,1000000,sphere_func,0,0,1.1215531548813829e-05,7.307339643181692,1.006769577439004,0.7787516594556917,6.361794568340333e-07,1.0099708132803082,0.03301878584498963,0.028037810489495996,1.1307628390774297e-07,0.07367344191458382,0.010150367111241494,0.007851464137475585,8.897522211074829
1nn,10000000,sphere_func,0,0,1.2344414557219352e-07,3.9131219119103093,0.5637623547351139,0.43369705170663686,3.00528533371515e-09,1.0085019364653278,0.018521200758885994,0.015719774463136903,1.2059469001516425e-09,0.03822795498085323,0.0055074905412780106,0.004236860425305884,92.88527464866638
1nn,100000,sphere_func,0,0,5.894566086794839e-05,11.120061826613977,1.788481202691997,1.3950573707247889,1.2430969187219275e-06,0.7178666673849586,0.05843333020307283,0.04856102540621276,6.209208216790829e-07,0.11713632224722012,0.018839473535140983,0.014695232119976153,0.6125972270965576
1nn,10000,sphere_func,0,0,0.006278343821495724,18.455450893341805,3.139377341347544,2.531769473665132,0.00023339352053481925,0.8726208429261864,0.10023855095085202,0.08396561132401058,7.041166888129913e-05,0.2069780079434193,0.03520813834622947,0.028393811956131602,0.11426353454589844
1nn,1000,sphere_func,0,0,0.05434441174137561,21.61328473584965,6.127480386982534,4.594609282892188,0.002039666459500345,1.1319206339020453,0.21545035323818046,0.17340467684185362,0.0007734448377192465,0.30851350708197794,0.08754775386763718,0.06563121050670102,0.06995248794555664
1nn,100000,sphere_func,0.0,5.0,0.0003565866826278352,22.637515216430817,4.4184492523578855,3.3355179564677897,7.592105534457725e-06,10.060143863382846,0.17186835576545426,0.26463407939630346,3.903563263443625e-06,0.24781344082536266,0.04836887360960527,0.03651399784050107,0.7668647766113281
1nn,10000000,sphere_func,0.0,5.0,1.1421225742935803e-06,25.64009133225813,4.0292023926994895,3.0424664820911214,4.0657211224863116e-08,72.45460128462972,0.16353818708229492,0.32562333132344906,1.129334078451118e-08,0.2535299587614586,0.03984086886529457,0.030083995869672607,90.23549628257751
1nn,10000,sphere_func,0.0,5.0,0.002921593172779069,20.180726165165677,5.0742784727589605,3.9088744029510587,6.714527206821238e-05,5.071713572326422,0.1980434753072023,0.25740972277579205,3.493628375994669e-05,0.24132024347433806,0.060678000706261094,0.04674214965856822,0.14714670181274414
