Method,Data size,Data function,Noise mean,Noise std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Time elapsed
2nn,10000000,rastrigin_func,0,0,6.918910006099542e-08,1.602874063968374,0.04965219242051697,0.04517156657459197,113.45440697669983
2nn,1000000,rastrigin_func,0,0,2.557556395712358e-06,1.999007367066301,0.09003569297248967,0.08430391767774097,13.631916999816895
2nn,1000,rastrigin_func,0.0,5.0,0.005268028579964968,4.607646005089934,0.2845081458809587,0.48993831526643106,0.06334257125854492
2nn,10000,rastrigin_func,0.0,5.0,7.710793433840946e-05,1.6854632050754659,0.22054525854012136,0.2065087136433139,0.2083601951599121
2nn,10000000,rastrigin_func,0.0,5.0,1.087989976692463e-07,2.3449499448508506,0.06508791059452722,0.05827301244406659,134.5961742401123
2nn,100000,rastrigin_func,0.0,5.0,7.96184772283541e-06,2.920483339949001,0.16518291922173065,0.16454021835906163,1.2118592262268066
2nn,1000000,rastrigin_func,0.0,5.0,9.731385211431958e-08,4.213100034159232,0.09886829566926834,0.0912733562905157,13.417662620544434
2nn,100000,rosenbrock_func,0,0,8.365875188282118e-06,2.077353180562358,0.11221695005621868,0.1155541204986017,1.460662603378296
2nn,1000000,rosenbrock_func,0,0,1.1045918019451636e-06,4.939209139045096,0.06198493172855905,0.06594496937738457,13.6300368309021
2nn,10000,rosenbrock_func,0,0,0.00017299662578658303,3.532303254020591,0.20898423448952475,0.24707613650938068,0.2839841842651367
2nn,10000000,rosenbrock_func,0,0,1.846523239550633e-08,5.177339107142793,0.034475377023837565,0.0349906732472647,165.16377449035645
2nn,1000,rosenbrock_func,0,0,0.008318858667128616,10.444362326406495,0.5100154154164078,0.967365686284678,0.06703972816467285
2nn,10000,rosenbrock_func,0.0,5.0,0.00033411171473787365,11.931586466628204,0.2174821684692813,0.41782960544904546,0.18436098098754883
2nn,1000,rosenbrock_func,0.0,5.0,0.0012774767536169996,47.37851427035877,0.8196405830591103,3.864613143957463,0.07283210754394531
2nn,100000,rosenbrock_func,0.0,5.0,4.667799276664242e-06,4.478837594970002,0.1134814216277458,0.12373072007749483,1.3983001708984375
2nn,10000000,rosenbrock_func,0.0,5.0,7.160024168792654e-08,4.438948306358058,0.03447563527251397,0.03514339391763457,170.4223415851593
2nn,1000000,rosenbrock_func,0.0,5.0,6.985126660742943e-07,4.766395293818517,0.06224356301933388,0.06461804538216608,15.177443027496338
2nn,10000000,sphere_func,0,0,3.119915013594677e-08,0.7706974051739122,0.014470104124047044,0.012803022450340516,79.2218451499939
2nn,1000000,sphere_func,0,0,2.5366826811343125e-07,2.2302749793674157,0.0258941885381144,0.023705411010777503,8.158756256103516
2nn,1000,sphere_func,0,0,0.00106001438228945,1.224380109747405,0.16190719235648274,0.15166092751565083,0.08392071723937988
2nn,10000,sphere_func,0,0,9.600125731233857e-05,1.9328924735851527,0.0894774883696877,0.09765076415600459,0.09207296371459961
2nn,100000,sphere_func,0,0,9.503313958415115e-06,0.6719397667645551,0.04642049180577235,0.04092515972976608,0.8523273468017578
2nn,100000,sphere_func,0.0,5.0,1.0941200954710545e-05,8.212612908713087,0.12535119506883666,0.19376109298213165,0.6646533012390137
2nn,10000,sphere_func,0.0,5.0,5.86587465652266e-05,3.0000673421985398,0.14282026561824515,0.172295255771691,0.10015177726745605
2nn,10000000,sphere_func,0.0,5.0,9.565838948243012e-09,123.80063617240612,0.11655410256893048,0.2968666905819165,83.1058235168457
2nn,1000000,sphere_func,0.0,5.0,2.683624461557739e-07,21.91535732468668,0.11764358788562175,0.20860489247327035,8.144105434417725
2nn,1000,sphere_func,0.0,5.0,0.0013878332642436478,0.983734851151644,0.18470691724044588,0.15094321221442653,0.0568387508392334
32nn,1000,rastrigin_func,0,0,0.006111534204835913,1.3959018437188537,0.1904183918155986,0.16335372442195825,0.07074308395385742
32nn,100000,rastrigin_func,0,0,3.0510997125342443e-05,5.15990878084498,0.18877070216801364,0.20461287641393694,1.55247163772583
32nn,10000,rastrigin_func,0,0,9.758290802929038e-05,3.069027429279081,0.18515075973546027,0.21097164402040325,0.1587820053100586
32nn,10000000,rastrigin_func,0,0,2.622048669326096e-08,2.380830217800817,0.05319098313520733,0.0557990855503251,169.03693389892578
32nn,1000000,rastrigin_func,0,0,1.275952704380701e-06,5.106875436307951,0.1256275754539157,0.1364399199366513,18.030076026916504
32nn,10000,rastrigin_func,0.0,5.0,0.000108979381386611,3.5514532239610332,0.17996391980230134,0.21206272466986859,0.14903807640075684
32nn,1000,rastrigin_func,0.0,5.0,0.000912691073186132,1.2763049035399463,0.16874233474950914,0.14460117747171486,0.056325435638427734
32nn,100000,rastrigin_func,0.0,5.0,1.505991997422375e-05,4.96961297842684,0.18875061534315982,0.21058892859729578,1.4806549549102783
32nn,10000000,rastrigin_func,0.0,5.0,1.8072685108727532e-09,5.440261423463398,0.054150079418449,0.057412485655435094,177.5911066532135
32nn,1000000,rastrigin_func,0.0,5.0,2.8603542109873926e-07,5.50118195748213,0.1257484627089123,0.13491744395589375,16.46971368789673
32nn,1000,rosenbrock_func,0,0,0.023610479771932487,14.732419450673925,0.8302734787650607,1.5903734281167288,0.08159875869750977
32nn,100000,rosenbrock_func,0,0,8.175770472089053e-07,13.464472433092158,0.12267934059099025,0.24709579478269,1.6288139820098877
32nn,10000,rosenbrock_func,0,0,0.00010719112507085249,9.600385190076656,0.31270333389029453,0.5142759247306028,0.20198607444763184
32nn,10000000,rosenbrock_func,0,0,7.578354452733733e-08,19.00804706326296,0.0208148454394988,0.037735190219938756,212.18292880058289
32nn,1000000,rosenbrock_func,0,0,1.9520989919955103e-07,16.464882551714314,0.04757068449079962,0.10874333504088773,19.45390796661377
32nn,100000,rosenbrock_func,0.0,5.0,9.67502475771142e-06,28.10052486917835,0.12408427107718707,0.3349571163222325,1.8797197341918945
32nn,10000,rosenbrock_func,0.0,5.0,0.00022339607060407857,40.76678764217866,0.3786253872800595,1.3751656017454417,0.34539198875427246
32nn,1000,rosenbrock_func,0.0,5.0,0.005859059074419407,84.9377258735302,1.3355021855410547,6.975521169694671,0.06760239601135254
32nn,1000000,rosenbrock_func,0.0,5.0,4.95343285120222e-07,13.309894905621011,0.047333530988450064,0.08996760614924482,19.38290572166443
32nn,10000000,rosenbrock_func,0.0,5.0,6.2753853488584506e-09,42.74042881444141,0.02091178018347201,0.05642917964150325,219.67401361465454
