Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
fnn,10000,rosenbrock_func,0,0,18.24252136106952,49561.33538634456,8127.086153485054,7224.416971307937,0.0002534520925572195,236.6049927865128,1.1157926738802915,7.41302913843595,9.37122787283529e-05,0.25459779292275436,0.04174904048571043,0.037112006803502524,30.215429544448853
fnn,1000000,rosenbrock_func,0,0,0.0019057533572777174,5019.7347568453115,480.3247951474451,414.9652328587284,1.6527926303446191e-07,131.5100155555237,0.05747129997232854,0.8169439621819794,7.3999429754983446e-09,0.01949137374515419,0.0018650766534061285,0.0016112888104027091,2369.513835668564
fnn,100000,rosenbrock_func,0,0,0.17301509810204152,4498.760032020873,931.3020489212283,713.9790517598401,1.8884717081421542e-06,20.763734235526353,0.08526400712863026,0.41070500820561584,8.153471576045258e-07,0.02120075788235375,0.004388833615037175,0.003364682023867205,433.6096467971802
fnn,1000,rosenbrock_func,0.0,5.0,99.98836714704157,37484.13669101032,9093.224322693453,7684.380523998307,0.0026110575817820916,14.240189568838492,0.675348450110893,1.7382782466698825,0.000743629856217686,0.27877566134256876,0.06762779799869721,0.057149996016830865,5.214105844497681
fnn,100000,rosenbrock_func,0.0,5.0,0.03838103030648199,5344.546241480159,1514.007434653264,963.9667649870769,2.5800116552891066e-06,56.667921043113054,0.14557111231165407,0.7881072895704132,1.6630377404801237e-07,0.02315774754963162,0.006560145684183588,0.004176837093587091,429.56665229797363
fnn,1000000,rosenbrock_func,0.0,5.0,0.016423220382421277,5136.353098592808,670.8571404512724,515.767105129702,1.7342928197409334e-07,136.81495798682732,0.08692178974144857,0.8172349017916056,6.172106146035502e-08,0.019303227862646096,0.002521187308746721,0.0019383344102849131,2586.053649187088
fnn,10000,rosenbrock_func,0.0,5.0,8.398351951065706,42616.078663325075,7491.391305263385,5970.998018052699,8.664385818049482e-05,41.38290778802361,0.5075256158741367,1.7429007336103095,4.283401190766734e-05,0.217354265641525,0.03820825160035459,0.030453808282406243,30.055283069610596
fnn,10000,sphere_func,0,0,0.0025796939560365217,9.353377046159252,1.3737859496025515,0.9838138771740839,7.579468809027748e-05,0.9332376769790882,0.05196925327656633,0.06556702998938115,2.7117810179026404e-05,0.09832294357130257,0.014441273749066421,0.010341877147973246,25.43197464942932
fnn,1000,sphere_func,0,0,0.048014698831671865,9.985311070152548,3.7616898858769963,2.4137703958186094,0.000976729885682003,1.2442847181509833,0.14658302087498498,0.17135513590542104,0.0006829117992399558,0.1420208168501613,0.05350241635697779,0.03433099288489756,4.147174596786499
fnn,1000000,sphere_func,0,0,1.27863015109142e-06,0.49306750200338456,0.0797295344958763,0.05957642615236621,1.7781128018369567e-08,0.7597988691808035,0.003066294169869233,0.006156687815445606,1.311494136328536e-08,0.005057405670745542,0.0008177878246832403,0.0006110768895567196,2488.906292438507
fnn,100000,sphere_func,0,0,2.674166097449415e-07,1.2881335943737184,0.2987284259855589,0.21513663134598343,5.098820910967959e-09,1.011942372594321,0.01046969270919817,0.013490791212579002,2.707561335766729e-09,0.013042199281319989,0.003024589747302532,0.0021782327787905997,431.0814845561981
fnn,1000,sphere_func,0.0,5.0,0.010173592212062488,15.36573219550628,3.8473614682097343,2.5621581288409137,0.00029599780468029044,0.6454980777141739,0.14496867255522616,0.12611633421297921,0.00013623134090251445,0.20575763774577177,0.05151879501612361,0.034309045440451484,6.4871299266815186
fnn,10000,sphere_func,0.0,5.0,0.003209347252678185,9.541417134331567,1.7052738932092506,1.1812131431649548,7.543503907794724e-05,1.4230621867933138,0.063591845722209,0.07170653509811385,3.846377860387537e-05,0.11435314639632518,0.02043757571968369,0.014156748162658364,30.8813579082489
fnn,1000000,sphere_func,0.0,5.0,7.1378441219849265e-06,5.576267030812716,1.2148332199922378,0.771638843003924,1.1852516395580199e-07,3.9133727806359095,0.039103498141961776,0.03160013408950366,7.252070382609703e-08,0.05665503517388978,0.012342740838764828,0.007839873081823226,2720.7939596176147
fnn,100000,sphere_func,0.0,5.0,0.0005077397875794532,7.273840245601278,2.438022634258857,1.087362099383123,7.794489495378147e-06,3.3074950209990774,0.08504415570268202,0.06186914593834923,5.327695160980358e-06,0.07632414166906294,0.025582083005202587,0.011409651039432032,440.58457350730896
